query	Preferred_name
g18265	FREM3
g18266	NFAT5
g18268	RPL31
g18269	TMEM165
g18271	g18271
g18272	ankH
g18273	SLC25A36
g18274	CHM
g18275	g18275
g18276	SRA1
g18277	STIM2
g18278	ATOX1
g18279	MAOA
g18280	ASAH1
g18281	CHST14.2
g18282	MAOA.1
g18283	ASAH1.1
g18284	CHST14.3
g18285	CHST14.4
g18286	g18286
g18287	JADE2
g18288	g18288
g18289	SLC25A36.1
g18290	urah
g18291	ALKBH8
g18292	TAF1
g18293	FAT1.2
g18294	engB
g18295	THOC2
g18296	FGF9.1
g18297	g18297
g18298	g18298
g18299	g18299
g18300	MALT1.2
g18301	g18301
g18302	g18302
g18303	g18303
g18304	NELL2.1
g18306	g18306
g18307	TNFRSF10A.1
g18308	g18308
g18310	g18310
g18311	g18311
g18312	g18312
g18313	g18313
g18314	g18314
g18315	CASP8.2
g18316	g18316
g18317	g18317
g18318	g18318
g18319	MFSD6
g18320	g18320
g18321	EOGT.1
g18323	NR2C2
g18324	g18324
g18325	HMCN1.27
g18327	g18327
g18328	HMCN1.28
g18330	HMCN1.29
g18332	g18332
g18334	CAV1.5
g18335	CAV1.6
g18336	hda.6
g18337	ACY1
g18338	PRAF2
g18342	g18342
g18343	g18343
g18344	g18344
g18346	g18346
g18347	SEC61A1
g18348	g18348
g18349	g18349
g18350	SEC24B
g18351	CACNA2D1.1
g18352	CCDC146
g18353	GSAP
g18354	GSAP.1
g18355	TTI2.1
g18364	g18364
g18365	g18365
g18366	g18366
g18367	HSPA4L
g18368	g18368
g18369	LMO7
g18370	g18370
g18373	g18373
g18374	UTP18
g18376	g18376
g18378	g18378
g18379	g18379
g18381	WBP4
g18382	g18382
g18383	LARS
g18384	NUDCD2
g18385	KIAA0141
g18386	TERF2IP
g18387	MCTS1
g18388	MSL3
g18389	g18389
g18390	g18390
g18394	HARS
g18395	g18395
g18396	g18396
g18397	PCDHB10
g18398	awd
g18399	awd.1
g18400	SNX25
g18401	SNX25.1
g18402	g18402
g18403	EFEMP1.10
g18404	EFEMP1.11
g18405	EFEMP1.12
g18407	CKAP2L
g18408	DIS3
g18409	mup.4
g18410	g18410
g18411	PUS3
g18412	ECE1
g18413	g18413
g18414	g18414
g18415	HTR6.3
g18416	SARS
g18417	g18417
g18422	g18422
g18423	g18423
g18424	g18424
g18425	GPATCH8
g18426	FAIM
g18427	PSME3
g18428	PHF14
g18429	g18429
g18431	g18431
g18432	MSRB2
g18433	g18433
g18434	g18434
g18437	METAP1D
g18438	g18438
g18440	SNX10
g18441	SNX11.1
g18444	NUTF2
g18445	GRB14
g18446	LANCL1
g18447	YAE1
g18448	CDK12
g18449	RALA
g18450	TRNT1
g18451	g18451
g18452	TLX3
g18454	LCMT2
g18456	ATG9A
g18457	g18457
g18458	g18458
g18459	MSC
g18460	MSC.1
g18461	MSC.2
g18462	MSC.3
g18463	g18463
g18464	MSC.4
g18465	MSC.5
g18466	MSC.6
g18467	g18467
g18468	MOXD1.13
g18470	g18470
g18472	TWIST2
g18473	HMCN1.30
g18474	WDR24
g18475	COBLL1
g18476	DNAJC9
g18477	INPP1
g18478	TUBG2
g18479	SLC25A1
g18480	PSMC3IP
g18481	RpL37A
g18482	FAM134C
g18483	g18483
g18484	SMUG1
g18485	HNRNPA2B1
g18486	g18486
g18487	SLC22A13.12
g18488	SLC22A13.13
g18489	g18489
g18490	g18490
g18492	g18492
g18493	g18493
g18494	HOXA2
g18496	HOXA2.1
g18497	HOXD3
g18498	HOXD3.1
g18501	HOXC4
g18502	HOXC4.1
g18503	g18503
g18504	EVX1
g18505	HOXB1
g18506	TPK1
g18507	g18507
g18508	RAB22A.1
g18509	g18509
g18510	SNX4
g18511	RPS13
g18512	g18512
g18513	g18513
g18514	PSMA2
g18516	DARS
g18517	g18517
g18519	g18519
g18520	COL2A1
g18521	SEC61G
g18522	MYO1D
g18523	CDK5R1
g18524	C1orf35
g18525	g18525
g18526	ARF1
g18527	KLHL17.6
g18528	g18528
g18531	GRM6.1
g18533	INSR
g18540	TLK2
g18541	HSD17B8
g18542	TUBA1A
g18543	SLC12A1.1
g18544	NACA
g18545	OS9
g18546	QPRT
g18547	g18547
g18549	g18549
g18551	g18551
g18553	OXSM
g18554	BARHL1.2
g18555	g18555
g18556	SNF8
g18557	SARNP
g18558	POLR1B
g18559	VPS41
g18560	EPC1
g18562	MBD5
g18563	g18563
g18564	g18564
g18565	RFT1
g18566	PDIA5
g18567	g18567
g18568	PFDN5
g18569	ALOX5.3
g18570	ALOX5.4
g18571	g18571
g18572	rplP
g18573	HEYL
g18574	g18574
g18575	g18575
g18576	MNX1
g18577	MARK1.1
g18579	g18579
g18580	DUS3L
g18581	CATIP
g18582	g18582
g18583	g18583
g18584	g18584
g18585	STK11IP
g18586	RSU1
g18587	g18587
g18588	ABRA
g18589	g18589
g18590	g18590
g18591	DBX2
g18592	g18592
g18593	PARD3
g18594	SNAPC1
g18595	CAPN7
g18596	g18596
g18597	g18597
g18598	INO80C
g18599	CCDC148
g18600	DONSON
g18602	SLFNL1
g18603	SAMD9L.3
g18604	RPE
g18605	ESYT3.2
g18606	PDIA4.1
g18607	HPRT1
g18610	MRPL43
g18611	CALCRL
g18612	DBF4B.1
g18613	FBXL7
g18614	RSPH1
g18615	g18615
g18619	KCP.2
g18620	g18620
g18621	KCP.3
g18623	KCP.4
g18624	g18624
g18625	KCP.5
g18626	g18626
g18627	KCP.6
g18633	lat.1.1
g18634	EFTUD2
g18635	kz
g18636	ITGA9.4
g18637	g18637
g18638	g18638
g18639	ITGA8
g18640	ITGA9.5
g18641	TBC1D5
g18642	g18642
g18643	ITGA7
g18644	BARD1
g18645	TTC19
g18646	g18646
g18647	C3orf58
g18648	SH3BP5L
g18649	g18649
g18650	RPL23
g18651	TMPRSS7
g18652	YME1L1
g18653	g18653
g18654	g18654
g18655	SLC12A1.2
g18656	DLEC1
g18657	g18657
g18658	g18658
g18659	MMP2.1
g18660	TMPRSS6.3
g18661	APOL3.1
g18662	MIB1
g18663	g18663
g18664	SCAP
g18665	g18665
g18666	PKD1L2.10
g18667	KLHL7.2
g18668	RHOBTB1.1
g18669	KLHL17.7
g18670	DCLK2
g18671	DHX29
g18672	g18672
g18673	g18673
g18674	g18674
g18675	g18675
g18676	SLC30A2.1
g18677	g18677
g18679	g18679
g18680	wrn.1.3
g18681	g18681
g18682	g18682
g18683	MFSD6.1
g18684	TMUB2
g18685	ABRACL
g18686	SELENOO
g18687	wos2
g18688	F8A1
g18689	g18689
g18690	KLHL18.16
g18691	TEX26.14
g18692	PLIN4
g18694	TUT1
g18696	g18696
g18697	GRINA
g18698	g18698
g18699	g18699
g18700	g18700
g18701	g18701
g18702	CIR1
g18703	TUBB4B.3
g18704	g18704
g18705	g18705
g18706	YBEY
g18707	g18707
g18710	g18710
g18711	g18711
g18713	g18713
g18714	g18714
g18715	g18715
g18716	g18716
g18718	g18718
g18719	LRRFIP1
g18720	MARCH4
g18721	RIF1
g18722	g18722
g18725	cydD
g18726	CNPY4
g18727	CNPY3.1
g18728	g18728
g18729	NRP2.5
g18730	CUZD1.4
g18731	g18731
g18732	g18732
g18733	FCER2.1
g18734	g18734
g18735	g18735
g18736	g18736
g18737	g18737
g18738	g18738
g18739	g18739
g18740	g18740
g18741	g18741
g18743	ASPA
g18744	C17orf98
g18745	GLI3
g18746	NID1
g18747	g18747
g18748	g18748
g18750	MATN4.6
g18751	FBXL20
g18752	KAT2B
g18753	g18753
g18754	EHBP1
g18755	g18755
g18757	TTLL4
g18758	EHBP1L1.1
g18760	EHBP1L1.2
g18761	EHBP1.1
g18762	EHBP1.2
g18763	g18763
g18764	g18764
g18766	g18766
g18767	g18767
g18768	g18768
g18769	g18769
g18770	g18770
g18771	g18771
g18772	g18772
g18773	g18773
g18774	WBSCR16.1
g18775	g18775
g18776	g18776
g18777	g18777
g18778	TIF3
g18779	STRADA
g18780	g18780
g18781	g18781
g18782	g18782
g18783	spn.E.5
g18784	spn.E.6
g18785	spn.E.7
g18786	g18786
g18787	spn.E.8
g18788	g18788
g18789	g18789
g18790	g18790
g18791	g18791
g18792	GTDC1
g18793	EAF1
g18794	g18794
g18795	g18795
g18796	g18796
g18797	GLIPR2.6
g18798	MEGF8
g18799	glipr2.4
g18800	GTPBP4
g18801	XKR6
g18802	XKR9.2
g18803	XKR7
g18804	g18804
g18805	LMBR1L
g18807	PDSS1
g18808	MIB2.5
g18809	g18809
g18810	MIB2.6
g18815	FTCD
g18816	CXorf57
g18817	GALNT3
g18818	GPR62.1
g18819	g18819
g18820	FBXL4
g18821	g18821
g18823	g18823
g18825	GOLGA4
g18826	Fim.1
g18827	g18827
g18829	g18829
g18831	g18831
g18832	g18832
g18833	g18833
g18834	g18834
g18835	RETSAT.1
g18836	ABCC4.22
g18837	PNMA6A
g18838	DLX4
g18839	g18839
g18840	g18840
g18841	g18841
g18842	TMPRSS11F.3
g18843	g18843
g18844	g18844
g18845	g18845
g18846	g18846
g18847	g18847
g18848	TMPRSS9.4
g18850	DNHD1
g18851	TRMT61A
g18852	Rdl.13
g18853	Rdl.14
g18854	g18854
g18855	ITGAX.2
g18856	g18856
g18857	WDR75
g18858	Myo1C
g18859	CDK5
g18860	g18860
g18861	PKD1L1
g18862	LCTL
g18863	CNPY2
g18864	RHEB
g18865	KANSL2
g18866	FCN2.13
g18867	TNR.28
g18868	TNR.29
g18869	TNR.30
g18870	TNR.31
g18871	TNR.32
g18872	TNR.33
g18873	g18873
g18874	g18874
g18875	TNR.34
g18877	TNR.35
g18878	g18878
g18879	g18879
g18880	g18880
g18881	g18881
g18882	TNR.36
g18883	g18883
g18885	TNC.10
g18886	g18886
g18887	TNR.37
g18888	TNR.38
g18889	CCNT2
g18890	UBR3
g18892	AGAP3
g18895	CCDC173
g18896	g18896
g18897	g18897
g18898	g18898
g18899	g18899
g18900	g18900
g18901	g18901
g18902	g18902
g18904	g18904
g18905	g18905
g18907	g18907
g18908	TPCN2.2
g18910	g18910
g18912	g18912
g18913	g18913
g18914	PRSS21.2
g18915	PHOSPHO2
g18916	PHOSPHO2.1
g18917	TMEM198.3
g18918	SPG20
g18919	XKR6.1
g18920	CCT5
g18921	g18921
g18922	g18922
g18923	DYNC1I2
g18924	g18924
g18925	g18925
g18926	g18926
g18927	g18927
g18928	g18928
g18931	g18931
g18932	g18932
g18934	g18934
g18935	g18935
g18936	g18936
g18937	g18937
g18938	g18938
g18939	ZNFX1.8
g18940	g18940
g18941	g18941
g18942	g18942
g18943	GARS
g18944	alkD
g18945	NDUFA4
g18946	NDUFA4.1
g18947	g18947
g18948	MRPL45
g18949	BZW2
g18950	ACBD5
g18951	C1orf146
g18952	dyf.11
g18953	RBM33
g18955	g18955
g18956	g18956
g18957	g18957
g18958	g18958
g18959	FAM188A
g18960	NDUFA8
g18961	DIRC2
g18962	g18962
g18964	TBXAS1.2
g18965	TUBA3D.4
g18966	CYP3A4.2
g18967	g18967
g18968	TBXAS1.3
g18969	TBXAS1.4
g18970	TBXAS1.5
g18971	TBXAS1.6
g18972	TBXAS1.7
g18974	g18974
g18975	TBXAS1.8
g18976	CYP3A4.3
g18977	g18977
g18978	TMEM194A
g18979	g18979
g18983	TBXAS1.9
g18984	g18984
g18986	g18986
g18988	g18988
g18990	LRRN1.1
g18991	g18991
g19005	g19005
g19007	UPP1
g19008	MLX
g19009	LASP1
g19010	g19010
g19011	MRPL41
g19013	g19013
g19014	g19014
g19016	g19016
g19017	g19017
g19018	g19018
g19019	HAT1
g19020	PDE11A
g19021	HIGD1A
g19022	CHN1
g19023	CYP3A7
g19024	g19024
g19025	FBXL6.2
g19026	g19026
g19027	cfh
g19028	g19028
g19029	g19029
g19030	g19030
g19031	g19031
g19032	T
g19033	g19033
g19034	g19034
g19035	SH3BP5
g19036	SNAP47
g19037	GABBR2.3
g19038	MARS
g19039	SGTB
g19040	AQP12B
g19041	g19041
g19042	AAAS
g19043	MCM9
g19045	DDX42
g19046	g19046
g19047	TNR.39
g19049	SLC11A1
g19050	RBM48
g19051	DPY19L1
g19052	g19052
g19053	g19053
g19054	g19054
g19055	CYP3A4.4
g19056	AKAP9
g19057	PSMD11
g19063	g19063
g19064	B4GALNT4.2
g19065	g19065
g19069	BRCA1
g19070	MAP3K20
g19071	g19071
g19072	g19072
g19073	g19073
g19075	TNR.40
g19076	HNMT.1
g19077	g19077
g19078	g19078
g19079	g19079
g19081	g19081
g19082	g19082
g19083	g19083
g19084	g19084
g19085	g19085
g19087	TNR.41
g19089	g19089
g19090	g19090
g19091	g19091
g19093	g19093
g19094	g19094
g19095	g19095
g19097	g19097
g19098	g19098
g19099	g19099
g19100	PRTG
g19101	g19101
g19102	WBSCR27
g19103	g19103
g19104	g19104
g19105	g19105
g19106	g19106
g19107	WBSCR27.1
g19108	g19108
g19109	g19109
g19110	WBSCR27.2
g19111	WBSCR27.3
g19112	g19112
g19113	ador.1.3
g19114	C14orf159.4
g19117	g19117
g19118	g19118
g19119	g19119
g19120	g19120
g19121	g19121
g19122	g19122
g19124	g19124
g19125	GCA
g19126	g19126
g19127	g19127
g19129	g19129
g19130	g19130
g19131	BMI1
g19132	COMMD3
g19133	CISD3
g19134	g19134
g19136	g19136
g19139	g19139
g19140	HECTD1.1
g19141	g19141
g19142	g19142
g19143	g19143
g19145	GRIN2B
g19146	g19146
g19147	g19147
g19151	g19151
g19152	PIDD1
g19154	g19154
g19155	g19155
g19159	g19159
g19160	g19160
g19161	g19161
g19162	g19162
g19163	CASP7.1
g19164	g19164
g19165	g19165
g19166	g19166
g19167	g19167
g19169	g19169
g19170	NLRC5.1
g19171	g19171
g19172	PIDD1.1
g19173	g19173
g19176	PLSCR3.2
g19177	ANK2.1
g19178	CASP14.2
g19179	g19179
g19180	g19180
g19181	g19181
g19182	g19182
g19183	WDR24.1
g19185	g19185
g19189	NFKB1.2
g19190	g19190
g19191	g19191
g19193	g19193
g19195	g19195
g19196	g19196
g19197	g19197
g19198	PIDD1.2
g19199	g19199
g19201	g19201
g19202	THOC1.1
g19203	PIDD1.3
g19204	g19204
g19206	g19206
g19207	g19207
g19208	g19208
g19209	g19209
g19210	g19210
g19211	g19211
g19212	hkb.1
g19214	FNDC3B
g19215	SPAG6
g19216	ARHGAP9
g19217	g19217
g19218	INSIG1
g19219	PIP4K2B
g19220	g19220
g19221	g19221
g19222	SMARCE1
g19223	g19223
g19224	g19224
g19225	g19225
g19226	g19226
g19227	g19227
g19229	SLC25A12
g19230	SLC39A10
g19231	GTF3C1.2
g19232	SMARCAL1
g19233	ZNF622
g19234	g19234
g19235	UBXN4
g19236	g19236
g19237	g19237
g19238	g19238
g19240	g19240
g19241	g19241
g19242	g19242
g19243	SACS.2
g19244	SACS.3
g19245	WBSCR27.4
g19246	EHBP1.3
g19247	STARD3
g19248	ZWINT
g19249	RECK
g19250	NHEJ1
g19251	SHH.2
g19252	C7orf31
g19253	g19253
g19254	C7orf31.1
g19255	MYD88
g19256	MYD88.1
g19257	HIBCH
g19258	SOD2
g19259	PHYHD1
g19260	PHYHD1.1
g19261	g19261
g19262	g19262
g19263	g19263
g19264	g19264
g19265	EME1
g19266	g19266
g19267	g19267
g19269	g19269
g19270	g19270
g19272	g19272
g19273	g19273
g19274	g19274
g19275	PDK2
g19276	WDSUB1
g19277	TANC2.1
g19283	g19283
g19285	g19285
g19286	ANKRD1
g19287	g19287
g19288	g19288
g19290	g19290
g19291	g19291
g19292	MMP9.4
g19293	g19293
g19294	g19294
g19295	g19295
g19296	ELSPBP1
g19299	ELSPBP1.1
g19302	g19302
g19304	g19304
g19305	g19305
g19306	CRB2.8
g19307	TTC21B
g19308	CCDC12
g19309	g19309
g19310	TAMM41
g19311	TEX49
g19312	TMEM245
g19313	FNTB
g19314	g19314
g19315	g19315
g19316	g19316
g19317	g19317
g19318	g19318
g19319	FAT1.3
g19320	CNBD2
g19321	TIMELESS
g19322	AARSD1
g19323	g19323
g19324	g19324
g19325	HSPBAP1
g19326	PSMD3
g19327	ALS2CR11.1
g19328	DDR2.2
g19329	g19329
g19330	g19330
g19331	CHMP5
g19332	g19332
g19333	g19333
g19334	g19334
g19343	PKM.1
g19344	BARHL1.3
g19348	g19348
g19349	g19349
g19350	g19350
g19351	g19351
g19352	g19352
g19353	g19353
g19354	g19354
g19355	g19355
g19356	g19356
g19357	g19357
g19358	g19358
g19359	STAT5B.1
g19361	HS3ST3B1.1
g19362	HS3ST4
g19364	g19364
g19365	PDP1.1
g19366	g19366
g19367	C17orf104
g19369	SLC25A40
g19370	GATAD1
g19371	tlx
g19372	THAP9
g19374	GBX1
g19375	MBLAC2.1
g19376	BARHL1.4
g19377	EN2
g19378	HMX2
g19379	BSX
g19380	DHX8
g19381	NFX1
g19382	g19382
g19383	SHFM1
g19384	CEP70
g19385	ATIC
g19386	g19386
g19387	g19387
g19388	EFR3A
g19389	ERICH2
g19390	NPFFR2.8
g19391	BLOC1S1
g19392	TTLL1
g19393	g19393
g19394	g19394
g19395	ADCY5
g19396	NOM1
g19397	MOCOS
g19398	ZNF830
g19399	g19399
g19400	g19400
g19401	g19401
g19402	FMN2.1
g19403	ITGB1
g19404	g19404
g19405	g19405
g19406	g19406
g19407	g19407
g19408	CDV3
g19409	g19409
g19410	g19410
g19411	slc23a2
g19412	ISPD
g19413	g19413
g19414	bath.38.4
g19415	CKMT2.1
g19416	SSPO.9
g19417	ATF2
g19419	g19419
g19422	g19422
g19423	g19423
g19424	EIF5B.1
g19425	CCDC177
g19426	bath.38.5
g19427	ORC2
g19428	CDK5RAP3
g19429	PECR
g19430	HLX
g19432	g19432
g19433	CUL1
g19434	SOSTDC1
g19435	ETV1
g19436	g19436
g19437	DAZAP2
g19438	PKD1L2.11
g19439	g19439
g19440	g19440
g19441	g19441
g19445	g19445
g19446	g19446
g19447	g19447
g19448	g19448
g19450	g19450
g19451	IGBP1
g19452	SRRD
g19453	PPCS
g19454	MB21D2.3
g19455	SLC34A2
g19456	ATP6V1F
g19457	NDUFA10
g19458	MEI4
g19459	g19459
g19460	g19460
g19461	g19461
g19462	g19462
g19463	g19463
g19464	g19464
g19465	DGKG
g19466	ACN9
g19467	PCTP
g19468	g19468
g19473	g19473
g19474	g19474
g19475	g19475
g19476	g19476
g19477	g19477
g19478	g19478
g19479	g19479
g19480	g19480
g19481	g19481
g19482	g19482
g19483	g19483
g19484	g19484
g19486	VKORC1
g19487	SLC23A2
g19488	g19488
g19489	SLC23A2.1
g19490	SLC23A2.2
g19491	g19491
g19492	g19492
g19493	PXDN.11
g19494	g19494
g19495	NFASC.1
g19496	g19496
g19497	g19497
g19498	OXNAD1
g19499	RAPH1
g19500	SLC23A2.3
g19501	SLC23A2.4
g19502	g19502
g19503	Dref
g19504	g19504
g19505	g19505
g19506	g19506
g19507	g19507
g19508	g19508
g19509	ORMDL3
g19510	BBS5
g19511	CERS3
g19512	g19512
g19513	ERCC6L
g19514	g19514
g19515	g19515
g19516	g19516
g19517	g19517
g19518	g19518
g19519	PSTPIP1
g19520	SPC25
g19521	MIOS
g19522	RPA3
g19524	GLCCI1
g19525	g19525
g19526	g19526
g19527	MMADHC
g19528	mlc.4
g19529	mlc.4.1
g19530	g19530
g19531	RPP25L
g19532	SF3B1
g19533	ENKUR
g19534	g19534
g19535	g19535
g19536	g19536
g19537	UNC5CL
g19538	ARHGAP21
g19539	SEMA6B
g19540	VPS16
g19541	VPS16.1
g19542	PPIG
g19543	g19543
g19544	g19544
g19545	g19545
g19546	g19546
g19549	SLC23A2.5
g19550	g19550
g19552	g19552
g19553	g19553
g19554	g19554
g19556	g19556
g19557	RAPSN.7
g19559	g19559
g19560	C1orf189
g19561	RNF32
g19564	g19564
g19565	L1TD1.5
g19570	GRN
g19571	g19571
g19572	GRN.1
g19574	BTN1.13
g19575	C10orf67
g19576	g19576
g19579	PTF1A
g19580	DNAJC1
g19581	g19581
g19582	RBM45
g19583	MLLT10
g19584	EFCAB1
g19585	g19585
g19586	NMT1
g19587	BTN1.14
g19588	BTN1.15
g19590	g19590
g19591	g19591
g19592	g19592
g19593	g19593
g19594	g19594
g19595	g19595
g19596	gar.2
g19597	g19597
g19599	HMCN1.31
g19600	MRC1.4
g19601	TSN
g19602	TSN.1
g19603	mor
g19604	TSN.2
g19605	TSN.3
g19606	mor.1
g19607	TSN.4
g19609	TSN.5
g19610	F5.13
g19612	TSN.6
g19613	TSN.7
g19614	TSN.8
g19615	TSN.9
g19616	g19616
g19617	TSN.10
g19618	TSN.11
g19619	g19619
g19620	TSN.12
g19622	g19622
g19623	TSN.13
g19624	TSN.14
g19625	mor.2
g19626	NCAPG2
g19627	ME2
g19628	g19628
g19629	g19629
g19630	g19630
g19631	NHLRC1
g19632	g19632
g19634	g19634
g19635	g19635
g19636	g19636
g19638	g19638
g19640	g19640
g19641	GTPBP10
g19643	g19643
g19644	g19644
g19645	MTPN
g19647	STK39
g19648	g19648
g19650	RRH.1
g19652	RRH.2
g19654	MATN4.7
g19657	g19657
g19658	dcakd
g19659	HYAL2
g19660	g19660
g19661	g19661
g19662	GRN.2
g19663	g19663
g19664	g19664
g19665	GRN.3
g19666	GRN.4
g19667	g19667
g19669	GRN.5
g19670	GRN.6
g19671	PIGZ
g19672	MRC2.1
g19673	MRC2.2
g19674	CD209.5
g19675	CLEC4E
g19676	C7orf72.1
g19677	PTTG1IP
g19678	g19678
g19679	SACS.4
g19680	g19680
g19681	g19681
g19684	g19684
g19685	g19685
g19686	SACS.5
g19687	CCDC13
g19688	NEK8
g19689	NEK8.1
g19691	g19691
g19692	RBMS1
g19696	NEK10
g19698	g19698
g19699	ITGB1.1
g19700	g19700
g19701	g19701
g19702	g19702
g19706	NPTX1.5
g19707	g19707
g19708	g19708
g19709	PTX4
g19710	PTX4.1
g19711	SENP1
g19712	TRIM45.2
g19715	g19715
g19716	g19716
g19717	ZNF329
g19718	g19718
g19721	DNAJB6
g19723	HDAC7
g19724	TEX12
g19725	g19725
g19726	SKIDA1
g19727	RACGAP1
g19728	g19728
g19729	LSM12
g19731	HIBADH
g19732	HIBADH.1
g19733	g19733
g19734	HIBADH.2
g19735	HIBADH.3
g19737	g19737
g19738	HIBADH.4
g19739	ESPL1
g19740	g19740
g19742	SEMA5A.3
g19743	COL6A3
g19744	g19744
g19745	g19745
g19746	g19746
g19747	g19747
g19748	CUL2
g19750	SLC25A20.1
g19751	dbi
g19752	KIF5B
g19753	g19753
g19754	g19754
g19756	g19756
g19757	g19757
g19758	g19758
g19759	egl.23
g19760	VPS13D
g19761	ASIC2.2
g19762	g19762
g19763	g19763
g19764	g19764
g19765	g19765
g19766	g19766
g19767	g19767
g19768	g19768
g19769	g19769
g19770	g19770
g19771	g19771
g19772	g19772
g19774	g19774
g19775	ADAMTS14.1
g19776	NAALADL1
g19792	g19792
g19795	g19795
g19799	g19799
g19800	g19800
g19802	g19802
g19803	FUT8.1
g19805	g19805
g19806	g19806
g19807	g19807
g19808	g19808
g19810	g19810
g19813	g19813
g19814	g19814
g19816	g19816
g19819	g19819
g19820	PMS1
g19827	ANKZF1
g19828	GLB1L.1
g19829	GLB1.2
g19830	g19830
g19831	g19831
g19832	g19832
g19833	g19833
g19834	g19834
g19835	g19835
g19837	SLC43A2.1
g19838	g19838
g19839	g19839
g19840	g19840
g19841	g19841
g19842	g19842
g19843	g19843
g19844	g19844
g19845	g19845
g19846	g19846
g19847	g19847
g19848	g19848
g19850	M6PR.3
g19851	wht.7
g19853	wht.4
g19854	wht.7.1
g19855	g19855
g19856	wht.7.2
g19857	g19857
g19858	g19858
g19859	g19859
g19861	g19861
g19862	Zfp53
g19863	g19863
g19865	g19865
g19866	NPTX1.6
g19868	g19868
g19869	g19869
g19871	g19871
g19872	KCTD1.4
g19874	CRAT.1
g19875	EXOSC4
g19876	g19876
g19881	ANKRD28
g19882	g19882
g19883	g19883
g19884	g19884
g19885	g19885
g19887	g19887
g19889	PNPO
g19890	CLP1
g19891	g19891
g19892	CUBN.23
g19893	g19893
g19894	MUC5B.1
g19895	g19895
g19896	g19896
g19897	g19897
g19898	PDCD6IP
g19899	g19899
g19900	CKB
g19901	SOAT1
g19902	g19902
g19903	unc.32
g19904	g19904
g19905	ACMSD
g19906	ITGB1.2
g19908	g19908
g19909	g19909
g19911	g19911
g19912	g19912
g19913	g19913
g19921	LRRC3
g19923	ANKRD54
g19924	g19924
g19925	PHGDH
g19926	g19926
g19927	SRGAP2
g19928	g19928
g19929	g19929
g19930	MAOA.2
g19931	PSMC5
g19933	adt.1.1
g19934	FMO5
g19937	SPOPL
g19938	TSPAN31
g19939	g19939
g19940	g19940
g19941	g19941
g19942	g19942
g19943	g19943
g19944	g19944
g19945	BCHE.1
g19946	g19946
g19947	g19947
g19948	BCHE.2
g19949	g19949
g19950	g19950
g19951	CES5A.1
g19952	g19952
g19953	g19953
g19954	g19954
g19955	oxc
g19956	g19956
g19957	TSPAN13
g19958	MYL6B
g19959	CALML3
g19960	HUS1
g19965	ALPL.2
g19967	g19967
g19969	g19969
g19970	PGBD4.3
g19971	g19971
g19972	g19972
g19973	KCTD14.3
g19974	HACL1
g19975	R3HDM1
g19976	CDK6
g19977	THUMPD1
g19979	g19979
g19980	g19980
g19981	g19981
g19982	HNMT.2
g19984	g19984
g19985	g19985
g19986	ABCF2
g19987	CFAP221
g19989	g19989
g19990	g19990
g19991	CASP7.2
g19992	g19992
g19994	g19994
g19995	CASP7.3
g19996	CASP2
g19997	CASP7.4
g19998	g19998
g20000	CASP7.5
g20001	CASP7.6
g20002	g20002
g20003	g20003
g20005	g20005
g20006	CASP14.3
g20007	g20007
g20008	CFLAR.3
g20010	CASP7.7
g20012	LRRK2.2
g20015	g20015
g20016	g20016
g20018	g20018
g20020	g20020
g20021	g20021
g20022	g20022
g20023	g20023
g20025	g20025
g20027	g20027
g20028	SEC22A
g20030	MMP9.5
g20031	MUT
g20032	HCN3.1
g20034	g20034
g20035	MRPL2
g20038	g20038
g20041	g20041
g20042	g20042
g20043	g20043
g20046	SELENOO.1
g20047	g20047
g20049	g20049
g20050	C17orf53
g20051	g20051
g20052	g20052
g20053	ATP5B
g20054	GALNT11
g20055	PRKAG2
g20056	g20056
g20057	ERCC3
g20058	g20058
g20059	g20059
g20060	CAPN7.1
g20061	g20061
g20062	FGF1.8
g20063	MAN2B1
g20064	FGF20
g20065	WDR12
g20066	g20066
g20067	ACLY
g20068	g20068
g20069	HECW1
g20070	STK17B
g20071	g20071
g20072	FAT3.1
g20074	TBXAS1.10
g20080	g20080
g20081	TBXAS1.11
g20082	g20082
g20083	TBXAS1.12
g20084	TBXAS1.13
g20085	PLXDC2
g20087	PLXDC2.1
g20088	PLXDC2.2
g20089	PLXDC2.3
g20090	TATDN1
g20091	g20091
g20092	g20092
g20093	CLIC6
g20094	WASL
g20096	WAS.1
g20099	g20099
g20100	ZCWPW2
g20102	g20102
g20103	TMEM98
g20104	CYP20A1
g20105	CYP20A1.1
g20106	g20106
g20107	g20107
g20108	g20108
g20109	LRRC46
g20111	COQ10A
g20112	BBS12
g20113	CREB1
g20114	C2orf76
g20115	ENPP4
g20116	g20116
g20117	g20117
g20118	g20118
g20119	KCNK4
g20120	MICALL1.1
g20121	g20121
g20122	g20122
g20123	g20123
g20124	MDH1B
g20125	NIFK
g20126	METTL8
g20127	METTL2A
g20128	SNAI2
g20129	g20129
g20130	SLC35B1
g20138	g20138
g20139	ALKBH1.1
g20140	g20140
g20141	SLC5A3
g20142	ATP5G2
g20143	g20143
g20144	KANSL1
g20146	POFUT2
g20147	g20147
g20148	DLGAP4
g20149	SHMT2
g20150	g20150
g20151	DCTN2
g20152	PFKL.1
g20153	YWHAZ
g20154	POLI
g20155	RPL27
g20156	JAZF1
g20157	g20157
g20158	g20158
